day,festival,month,name,ville,year
1.0,OPEN AIR DE SAINT GALLEN,Juil.,DEICHKIND,Saint Gallen,2016.0
2.0,OPEN AIR DE SAINT GALLEN,Juil.,RADIOHEAD,Saint Gallen,2016.0
3.0,OPEN AIR DE SAINT GALLEN,Juil.,MUMFORD & SONS,Saint Gallen,2016.0
25.0,OPEN AIR DE SAINT GALLEN,Juin,FRANK TURNER,Saint Gallen,2015.0
26.0,OPEN AIR DE SAINT GALLEN,Juin,THE CHEMICAL BROTHERS,Saint Gallen,2015.0
27.0,OPEN AIR DE SAINT GALLEN,Juin,PLACEBO,Saint Gallen,2015.0
28.0,OPEN AIR DE SAINT GALLEN,Juin,KODALINE,Saint Gallen,2015.0
27.0,OPEN AIR DE SAINT GALLEN,Juin,ROYAL REPUBLIC,Saint Gallen,2013.0
28.0,OPEN AIR DE SAINT GALLEN,Juin,DEAD BUNNY,Saint Gallen,2013.0
29.0,OPEN AIR DE SAINT GALLEN,Juin,CONTRABANDO,Saint Gallen,2013.0
30.0,OPEN AIR DE SAINT GALLEN,Juin,CAROLINE CHEVIN,Saint Gallen,2013.0
28.0,OPEN AIR DE SAINT GALLEN,Juin,DANKO JONES,Saint Gallen,2012.0
29.0,OPEN AIR DE SAINT GALLEN,Juin,INCUBUS,Saint Gallen,2012.0
30.0,OPEN AIR DE SAINT GALLEN,Juin,DIE TOTEN HOSEN,Saint Gallen,2012.0
1.0,OPEN AIR DE SAINT GALLEN,Juil.,MUMFORD & SONS,Saint Gallen,2012.0
30.0,OPEN AIR DE SAINT GALLEN,Juin,CULCHA CANDELA,Saint Gallen,2011.0
1.0,OPEN AIR DE SAINT GALLEN,Juil.,BLUMENTOPF,Saint Gallen,2011.0
1.0,OPEN AIR DE SAINT GALLEN,Juil.,ROUND TABLE KNIGHTS,Saint Gallen,2011.0
1.0,OPEN AIR DE SAINT GALLEN,Juil.,SOLANGE LA FRANGE / LA PATRONNE,Saint Gallen,2011.0
1.0,OPEN AIR DE SAINT GALLEN,Juil.,BLUSH,Saint Gallen,2011.0
2.0,OPEN AIR DE SAINT GALLEN,Juil.,FRIENDLY FIRES,Saint Gallen,2011.0
2.0,OPEN AIR DE SAINT GALLEN,Juil.,ALVIN ZEALOT,Saint Gallen,2011.0
2.0,OPEN AIR DE SAINT GALLEN,Juil.,JESSE ROSE,Saint Gallen,2011.0
3.0,OPEN AIR DE SAINT GALLEN,Juil.,TRAKTORKESTAR,Saint Gallen,2011.0
3.0,OPEN AIR DE SAINT GALLEN,Juil.,BEIRUT,Saint Gallen,2011.0
7.0,OPENAIR FRAUENFELD,Juil.,BREITBILD,Frauenfeld,2016.0
8.0,OPENAIR FRAUENFELD,Juil.,HOPSIN,Frauenfeld,2016.0
9.0,OPENAIR FRAUENFELD,Juil.,PULLUP ORCHESTRA,Frauenfeld,2016.0
9.0,OPENAIR FRAUENFELD,Juil.,TRAVIS SCOTT,Frauenfeld,2015.0
10.0,OPENAIR FRAUENFELD,Juil.,REMI,Frauenfeld,2015.0
11.0,OPENAIR FRAUENFELD,Juil.,FLATBUSH ZOMBIES,Frauenfeld,2015.0
12.0,OPENAIR FRAUENFELD,Juil.,SEEED,Frauenfeld,2013.0
13.0,OPENAIR FRAUENFELD,Juil.,CHAKUZA,Frauenfeld,2013.0
14.0,OPENAIR FRAUENFELD,Juil.,SNOOP DOGG,Frauenfeld,2013.0
6.0,OPENAIR FRAUENFELD,Juil.,PRINZ PI,Frauenfeld,2012.0
7.0,OPENAIR FRAUENFELD,Juil.,NAS,Frauenfeld,2012.0
8.0,OPENAIR FRAUENFELD,Juil.,SEAN PAUL,Frauenfeld,2012.0
19.0,PALEO FESTIVAL,Juil.,MUSE,Nyon,2016.0
20.0,PALEO FESTIVAL,Juil.,LOUISE ATTAQUE,Nyon,2016.0
21.0,PALEO FESTIVAL,Juil.,FRANCIS CABREL,Nyon,2016.0
22.0,PALEO FESTIVAL,Juil.,LES INSUS ?,Nyon,2016.0
23.0,PALEO FESTIVAL,Juil.,THE CHEMICAL BROTHERS,Nyon,2016.0
24.0,PALEO FESTIVAL,Juil.,MICHEL POLNAREFF,Nyon,2016.0
20.0,PALEO FESTIVAL,Juil.,ROBBIE WILLIAMS,Nyon,2015.0
21.0,PALEO FESTIVAL,Juil.,KINGS OF LEON,Nyon,2015.0
22.0,PALEO FESTIVAL,Juil.,STING,Nyon,2015.0
23.0,PALEO FESTIVAL,Juil.,JOHNNY HALLYDAY,Nyon,2015.0
24.0,PALEO FESTIVAL,Juil.,120 SECONDES PRESENTE LA SUISSE (KUCHOLL ET VEILLON),Nyon,2015.0
25.0,PALEO FESTIVAL,Juil.,ROBERT PLANT & THE SENSATIONAL SPACE SHIFTERS,Nyon,2015.0
26.0,PALEO FESTIVAL,Juil.,LOUIS SCHWIZGEBEL WANG,Nyon,2015.0
22.0,PALEO FESTIVAL,Juil.,THE BLACK KEYS,Nyon,2014.0
23.0,PALEO FESTIVAL,Juil.,STROMAE,Nyon,2014.0
24.0,PALEO FESTIVAL,Juil.,ELTON JOHN,Nyon,2014.0
25.0,PALEO FESTIVAL,Juil.,THE PRODIGY,Nyon,2014.0
26.0,PALEO FESTIVAL,Juil.,JAMES BLUNT,Nyon,2014.0
27.0,PALEO FESTIVAL,Juil.,PLACEBO,Nyon,2014.0
23.0,PALEO FESTIVAL,Juil.,NEIL YOUNG & PROMISE OF THE REAL,Nyon,2013.0
24.0,PALEO FESTIVAL,Juil.,ARCTIC MONKEYS,Nyon,2013.0
25.0,PALEO FESTIVAL,Juil.,SANTANA,Nyon,2013.0
26.0,PALEO FESTIVAL,Juil.,CHRISTINE SALEM,Nyon,2013.0
27.0,PALEO FESTIVAL,Juil.,BLUR,Nyon,2013.0
28.0,PALEO FESTIVAL,Juil.,PATRICK BRUEL,Nyon,2013.0
17.0,PALEO FESTIVAL,Juil.,MANU CHAO LA VENTURA,Nyon,2012.0
18.0,PALEO FESTIVAL,Juil.,THE CURE,Nyon,2012.0
19.0,PALEO FESTIVAL,Juil.,STING,Nyon,2012.0
20.0,PALEO FESTIVAL,Juil.,LENNY KRAVITZ,Nyon,2012.0
21.0,PALEO FESTIVAL,Juil.,GARBAGE,Nyon,2012.0
22.0,PALEO FESTIVAL,Juil.,DAVID GUETTA,Nyon,2012.0
19.0,PALEO FESTIVAL,Juil.,THE NATIONAL,Nyon,2011.0
20.0,PALEO FESTIVAL,Juil.,THE CHEMICAL BROTHERS,Nyon,2011.0
21.0,PALEO FESTIVAL,Juil.,THE STROKES,Nyon,2011.0
22.0,PALEO FESTIVAL,Juil.,STROMAE,Nyon,2011.0
23.0,PALEO FESTIVAL,Juil.,ROBERT PLANT & THE BAND OF JOY,Nyon,2011.0
24.0,PALEO FESTIVAL,Juil.,YAEL NAIM,Nyon,2011.0
20.0,PALEO FESTIVAL,Juil.,NTM,Nyon,2010.0
21.0,PALEO FESTIVAL,Juil.,-M- (MATTHIEU CHEDID),Nyon,2010.0
22.0,PALEO FESTIVAL,Juil.,CROSBY STILLS & NASH,Nyon,2010.0
23.0,PALEO FESTIVAL,Juil.,JAMIROQUAI,Nyon,2010.0
24.0,PALEO FESTIVAL,Juil.,JACQUES DUTRONC,Nyon,2010.0
25.0,PALEO FESTIVAL,Juil.,INDOCHINE,Nyon,2010.0
21.0,PALEO FESTIVAL,Juil.,PLACEBO,Nyon,2009.0
22.0,PALEO FESTIVAL,Juil.,THE PRODIGY,Nyon,2009.0
23.0,PALEO FESTIVAL,Juil.,MOBY,Nyon,2009.0
24.0,PALEO FESTIVAL,Juil.,SKA P,Nyon,2009.0
25.0,PALEO FESTIVAL,Juil.,FRANCIS CABREL,Nyon,2009.0
26.0,PALEO FESTIVAL,Juil.,BENABAR,Nyon,2009.0
22.0,PALEO FESTIVAL,Juil.,BB BRUNES,Nyon,2008.0
22.0,PALEO FESTIVAL,Juil.,PETE AND THE PIRATES,Nyon,2008.0
22.0,PALEO FESTIVAL,Juil.,LOVE MOTEL,Nyon,2008.0
22.0,PALEO FESTIVAL,Juil.,THE WOMBATS,Nyon,2008.0
22.0,PALEO FESTIVAL,Juil.,CALI,Nyon,2008.0
22.0,PALEO FESTIVAL,Juil.,SOLANGE LA FRANGE / LA PATRONNE,Nyon,2008.0
22.0,PALEO FESTIVAL,Juil.,BEN HARPER & THE INNOCENT CRIMINALS,Nyon,2008.0
22.0,PALEO FESTIVAL,Juil.,REDBACK,Nyon,2008.0
22.0,PALEO FESTIVAL,Juil.,MARVIN,Nyon,2008.0
22.0,PALEO FESTIVAL,Juil.,DEUS,Nyon,2008.0
22.0,PALEO FESTIVAL,Juil.,THE HIVES,Nyon,2008.0
22.0,PALEO FESTIVAL,Juil.,BLOOD RED SHOES,Nyon,2008.0
22.0,PALEO FESTIVAL,Juil.,SOKO,Nyon,2008.0
23.0,PALEO FESTIVAL,Juil.,BONDE DO ROLE,Nyon,2008.0
23.0,PALEO FESTIVAL,Juil.,MIKA,Nyon,2008.0
23.0,PALEO FESTIVAL,Juil.,JUSTICE,Nyon,2008.0
23.0,PALEO FESTIVAL,Juil.,THE RAVEONETTES,Nyon,2008.0
23.0,PALEO FESTIVAL,Juil.,GOOSE,Nyon,2008.0
23.0,PALEO FESTIVAL,Juil.,SUMMER WENT TOO SOON,Nyon,2008.0
23.0,PALEO FESTIVAL,Juil.,DAPHNI AKA CARIBOU,Nyon,2008.0
23.0,PALEO FESTIVAL,Juil.,PATRICK WATSON,Nyon,2008.0
23.0,PALEO FESTIVAL,Juil.,MICKY GREEN,Nyon,2008.0
23.0,PALEO FESTIVAL,Juil.,I'M FROM BARCELONA,Nyon,2008.0
23.0,PALEO FESTIVAL,Juil.,LAS AVES (ex THE DODOZ),Nyon,2008.0
23.0,PALEO FESTIVAL,Juil.,GIRLS IN HAWAII,Nyon,2008.0
23.0,PALEO FESTIVAL,Juil.,ROUND TABLE KNIGHTS,Nyon,2008.0
24.0,PALEO FESTIVAL,Juil.,ASA,Nyon,2008.0
24.0,PALEO FESTIVAL,Juil.,MANU CHAO LA VENTURA,Nyon,2008.0
24.0,PALEO FESTIVAL,Juil.,FIREWATER,Nyon,2008.0
24.0,PALEO FESTIVAL,Juil.,TIKEN JAH FAKOLY,Nyon,2008.0
24.0,PALEO FESTIVAL,Juil.,DJ DOLORES,Nyon,2008.0
24.0,PALEO FESTIVAL,Juil.,SEUN KUTI,Nyon,2008.0
24.0,PALEO FESTIVAL,Juil.,ASHER SELECTOR,Nyon,2008.0
24.0,PALEO FESTIVAL,Juil.,MOONRAISERS,Nyon,2008.0
24.0,PALEO FESTIVAL,Juil.,JUNIOR TSHAKA,Nyon,2008.0
24.0,PALEO FESTIVAL,Juil.,DUB INC,Nyon,2008.0
24.0,PALEO FESTIVAL,Juil.,LAS AVES (ex THE DODOZ),Nyon,2008.0
24.0,PALEO FESTIVAL,Juil.,BRISA ROCHE,Nyon,2008.0
24.0,PALEO FESTIVAL,Juil.,RAMIRO MUSOTTO,Nyon,2008.0
25.0,PALEO FESTIVAL,Juil.,ALEXANDRE KINN,Nyon,2008.0
25.0,PALEO FESTIVAL,Juil.,THOMAS DUTRONC,Nyon,2008.0
25.0,PALEO FESTIVAL,Juil.,KENY ARKANA,Nyon,2008.0
25.0,PALEO FESTIVAL,Juil.,GREIS,Nyon,2008.0
25.0,PALEO FESTIVAL,Juil.,SILVERIO PESSOA,Nyon,2008.0
25.0,PALEO FESTIVAL,Juil.,DORIAN GRAY (METAL),Nyon,2008.0
25.0,PALEO FESTIVAL,Juil.,MISSILL,Nyon,2008.0
25.0,PALEO FESTIVAL,Juil.,CONSTANCE VERLUCA,Nyon,2008.0
25.0,PALEO FESTIVAL,Juil.,TOUFO,Nyon,2008.0
25.0,PALEO FESTIVAL,Juil.,MARCELO D2,Nyon,2008.0
25.0,PALEO FESTIVAL,Juil.,IAM,Nyon,2008.0
25.0,PALEO FESTIVAL,Juil.,GRAND CORPS MALADE,Nyon,2008.0
25.0,PALEO FESTIVAL,Juil.,RAMIRO MUSOTTO,Nyon,2008.0
25.0,PALEO FESTIVAL,Juil.,YELLE,Nyon,2008.0
25.0,PALEO FESTIVAL,Juil.,DANIEL DARC,Nyon,2008.0
25.0,PALEO FESTIVAL,Juil.,MASSIVE ATTACK,Nyon,2008.0
26.0,PALEO FESTIVAL,Juil.,OPEN SEASON,Nyon,2008.0
26.0,PALEO FESTIVAL,Juil.,DJ SANDRINHO,Nyon,2008.0
26.0,PALEO FESTIVAL,Juil.,COCOON,Nyon,2008.0
26.0,PALEO FESTIVAL,Juil.,VANESSA PARADIS,Nyon,2008.0
26.0,PALEO FESTIVAL,Juil.,NICOLAS FRAISSINET,Nyon,2008.0
26.0,PALEO FESTIVAL,Juil.,ALAIN BASHUNG,Nyon,2008.0
26.0,PALEO FESTIVAL,Juil.,SILVERIO PESSOA,Nyon,2008.0
26.0,PALEO FESTIVAL,Juil.,K (CHANSON FRANCAISE),Nyon,2008.0
26.0,PALEO FESTIVAL,Juil.,OURS,Nyon,2008.0
26.0,PALEO FESTIVAL,Juil.,ZEBRA (Antoine),Nyon,2008.0
26.0,PALEO FESTIVAL,Juil.,COMING SOON,Nyon,2008.0
26.0,PALEO FESTIVAL,Juil.,ALENKO,Nyon,2008.0
26.0,PALEO FESTIVAL,Juil.,THE DO,Nyon,2008.0
26.0,PALEO FESTIVAL,Juil.,MINOR MAJORITY,Nyon,2008.0
26.0,PALEO FESTIVAL,Juil.,SHARKO,Nyon,2008.0
26.0,PALEO FESTIVAL,Juil.,ETIENNE DAHO,Nyon,2008.0
27.0,PALEO FESTIVAL,Juil.,ORQUESTRA DO FUBA,Nyon,2008.0
27.0,PALEO FESTIVAL,Juil.,COMING SOON,Nyon,2008.0
27.0,PALEO FESTIVAL,Juil.,VIVE LA FETE,Nyon,2008.0
27.0,PALEO FESTIVAL,Juil.,MOLEQUE DE RUA,Nyon,2008.0
27.0,PALEO FESTIVAL,Juil.,THE PASSENGERS,Nyon,2008.0
27.0,PALEO FESTIVAL,Juil.,GYPSY SOUND SYSTEM,Nyon,2008.0
27.0,PALEO FESTIVAL,Juil.,REDWOOD,Nyon,2008.0
27.0,PALEO FESTIVAL,Juil.,DIONYSOS,Nyon,2008.0
27.0,PALEO FESTIVAL,Juil.,YAEL NAIM,Nyon,2008.0
27.0,PALEO FESTIVAL,Juil.,COCOON,Nyon,2008.0
27.0,PALEO FESTIVAL,Juil.,VANISHING POINT,Nyon,2008.0
27.0,PALEO FESTIVAL,Juil.,JOSE BARRENSE DIAS,Nyon,2008.0
27.0,PALEO FESTIVAL,Juil.,REM,Nyon,2008.0
27.0,PALEO FESTIVAL,Juil.,FAVEZ,Nyon,2008.0
24.0,PALEO FESTIVAL,Juil.,!!! (CHK CHK CHK),Nyon,2007.0
24.0,PALEO FESTIVAL,Juil.,SOLARTONES,Nyon,2007.0
24.0,PALEO FESTIVAL,Juil.,JEAN LOUIS MURAT,Nyon,2007.0
24.0,PALEO FESTIVAL,Juil.,GALAXIE,Nyon,2007.0
24.0,PALEO FESTIVAL,Juil.,SOLANGE LA FRANGE / LA PATRONNE,Nyon,2007.0
24.0,PALEO FESTIVAL,Juil.,DONAVON FRANKENREITER,Nyon,2007.0
24.0,PALEO FESTIVAL,Juil.,PIERRE LAPOINTE,Nyon,2007.0
24.0,PALEO FESTIVAL,Juil.,THE MONDRIANS,Nyon,2007.0
24.0,PALEO FESTIVAL,Juil.,ALDEBERT : ENFANTILLAGES,Nyon,2007.0
24.0,PALEO FESTIVAL,Juil.,MUSE,Nyon,2007.0
24.0,PALEO FESTIVAL,Juil.,HOBA HOBA SPIRIT,Nyon,2007.0
24.0,PALEO FESTIVAL,Juil.,DUOUD,Nyon,2007.0
24.0,PALEO FESTIVAL,Juil.,RACHID TAHA,Nyon,2007.0
24.0,PALEO FESTIVAL,Juil.,ARCTIC MONKEYS,Nyon,2007.0
24.0,PALEO FESTIVAL,Juil.,NAAST,Nyon,2007.0
25.0,PALEO FESTIVAL,Juil.,KRUGER,Nyon,2007.0
25.0,PALEO FESTIVAL,Juil.,CLAP YOUR HANDS SAY YEAH !,Nyon,2007.0
25.0,PALEO FESTIVAL,Juil.,BJORK,Nyon,2007.0
25.0,PALEO FESTIVAL,Juil.,IZABO,Nyon,2007.0
25.0,PALEO FESTIVAL,Juil.,REVERSE ENGINEERING,Nyon,2007.0
25.0,PALEO FESTIVAL,Juil.,ARCADE FIRE,Nyon,2007.0
25.0,PALEO FESTIVAL,Juil.,HASSAN BOUSSOU,Nyon,2007.0
25.0,PALEO FESTIVAL,Juil.,MALOUMA,Nyon,2007.0
25.0,PALEO FESTIVAL,Juil.,DONAVON FRANKENREITER,Nyon,2007.0
25.0,PALEO FESTIVAL,Juil.,CATARACT,Nyon,2007.0
25.0,PALEO FESTIVAL,Juil.,STEVANS,Nyon,2007.0
25.0,PALEO FESTIVAL,Juil.,ARNO,Nyon,2007.0
25.0,PALEO FESTIVAL,Juil.,HOBA HOBA SPIRIT,Nyon,2007.0
25.0,PALEO FESTIVAL,Juil.,AaRON,Nyon,2007.0
25.0,PALEO FESTIVAL,Juil.,MIDLAKE,Nyon,2007.0
25.0,PALEO FESTIVAL,Juil.,EIFFEL,Nyon,2007.0
26.0,PALEO FESTIVAL,Juil.,VOULZY & SOUCHON,Nyon,2007.0
26.0,PALEO FESTIVAL,Juil.,WAX TAILOR,Nyon,2007.0
26.0,PALEO FESTIVAL,Juil.,CATCHA,Nyon,2007.0
26.0,PALEO FESTIVAL,Juil.,ROBERT PLANT & THE BAND OF JOY,Nyon,2007.0
26.0,PALEO FESTIVAL,Juil.,ALAMO RACE TRACK,Nyon,2007.0
26.0,PALEO FESTIVAL,Juil.,JONAS ET LE TAXI BROUSSE ORCHESTRA,Nyon,2007.0
26.0,PALEO FESTIVAL,Juil.,OXMO PUCCINO,Nyon,2007.0
26.0,PALEO FESTIVAL,Juil.,GRAND CORPS MALADE,Nyon,2007.0
26.0,PALEO FESTIVAL,Juil.,LES BOUKAKES,Nyon,2007.0
26.0,PALEO FESTIVAL,Juil.,DABY TOURE,Nyon,2007.0
26.0,PALEO FESTIVAL,Juil.,STRESS,Nyon,2007.0
26.0,PALEO FESTIVAL,Juil.,BEAT ASSAILANT,Nyon,2007.0
26.0,PALEO FESTIVAL,Juil.,PINK,Nyon,2007.0
26.0,PALEO FESTIVAL,Juil.,JOEY STARR,Nyon,2007.0
26.0,PALEO FESTIVAL,Juil.,MARZOUG DE BISKRA,Nyon,2007.0
26.0,PALEO FESTIVAL,Juil.,FANCY,Nyon,2007.0
27.0,PALEO FESTIVAL,Juil.,GROUNDATION,Nyon,2007.0
27.0,PALEO FESTIVAL,Juil.,STUCK IN THE SOUND,Nyon,2007.0
27.0,PALEO FESTIVAL,Juil.,RIDAN,Nyon,2007.0
27.0,PALEO FESTIVAL,Juil.,DJURA,Nyon,2007.0
27.0,PALEO FESTIVAL,Juil.,MUMM RA,Nyon,2007.0
27.0,PALEO FESTIVAL,Juil.,AYO,Nyon,2007.0
27.0,PALEO FESTIVAL,Juil.,IDIR,Nyon,2007.0
27.0,PALEO FESTIVAL,Juil.,ZION'POWER,Nyon,2007.0
27.0,PALEO FESTIVAL,Juil.,ADRIENNE PAULY,Nyon,2007.0
27.0,PALEO FESTIVAL,Juil.,SLY & ROBBIE,Nyon,2007.0
27.0,PALEO FESTIVAL,Juil.,RENAN LUCE,Nyon,2007.0
27.0,PALEO FESTIVAL,Juil.,BITTY MCLEAN,Nyon,2007.0
27.0,PALEO FESTIVAL,Juil.,LYNDA LEMAY,Nyon,2007.0
27.0,PALEO FESTIVAL,Juil.,ZUCCHERO,Nyon,2007.0
27.0,PALEO FESTIVAL,Juil.,AKLI D,Nyon,2007.0
28.0,PALEO FESTIVAL,Juil.,DJ MOULE (ORCHESTRA),Nyon,2007.0
28.0,PALEO FESTIVAL,Juil.,THE YOUNG GODS,Nyon,2007.0
28.0,PALEO FESTIVAL,Juil.,SANSEVERINO,Nyon,2007.0
28.0,PALEO FESTIVAL,Juil.,CASSIUS,Nyon,2007.0
28.0,PALEO FESTIVAL,Juil.,MUMM RA,Nyon,2007.0
28.0,PALEO FESTIVAL,Juil.,AIR,Nyon,2007.0
28.0,PALEO FESTIVAL,Juil.,TRYO,Nyon,2007.0
28.0,PALEO FESTIVAL,Juil.,EMILY LOIZEAU,Nyon,2007.0
28.0,PALEO FESTIVAL,Juil.,TINARIWEN,Nyon,2007.0
28.0,PALEO FESTIVAL,Juil.,STUCK IN THE SOUND,Nyon,2007.0
28.0,PALEO FESTIVAL,Juil.,RUDE MUSIC SELECTION,Nyon,2007.0
28.0,PALEO FESTIVAL,Juil.,ALOAN,Nyon,2007.0
28.0,PALEO FESTIVAL,Juil.,TARTIT,Nyon,2007.0
28.0,PALEO FESTIVAL,Juil.,TOUMAST,Nyon,2007.0
29.0,PALEO FESTIVAL,Juil.,GOGOL BORDELLO,Nyon,2007.0
29.0,PALEO FESTIVAL,Juil.,ROSE,Nyon,2007.0
29.0,PALEO FESTIVAL,Juil.,NATACHA ATLAS,Nyon,2007.0
29.0,PALEO FESTIVAL,Juil.,DJ MOULE (ORCHESTRA),Nyon,2007.0
29.0,PALEO FESTIVAL,Juil.,LA RUDA,Nyon,2007.0
29.0,PALEO FESTIVAL,Juil.,III DUBIO & KETEPICA,Nyon,2007.0
29.0,PALEO FESTIVAL,Juil.,THE LOCOS,Nyon,2007.0
29.0,PALEO FESTIVAL,Juil.,RENAUD,Nyon,2007.0
29.0,PALEO FESTIVAL,Juil.,LES MUSICIENS DU NIL,Nyon,2007.0
29.0,PALEO FESTIVAL,Juil.,BRAINLESS,Nyon,2007.0
29.0,PALEO FESTIVAL,Juil.,KATEL,Nyon,2007.0
29.0,PALEO FESTIVAL,Juil.,ZAZIE,Nyon,2007.0
18.0,PALEO FESTIVAL,Juil.,ANAIS,Nyon,2006.0
18.0,PALEO FESTIVAL,Juil.,TARAF DE HAIDOUKS,Nyon,2006.0
18.0,PALEO FESTIVAL,Juil.,MOTHER KINGDOM,Nyon,2006.0
18.0,PALEO FESTIVAL,Juil.,KOCANI ORKESTAR,Nyon,2006.0
18.0,PALEO FESTIVAL,Juil.,SHOUT OUT LOUDS,Nyon,2006.0
18.0,PALEO FESTIVAL,Juil.,DIONYSOS,Nyon,2006.0
18.0,PALEO FESTIVAL,Juil.,POLAR,Nyon,2006.0
18.0,PALEO FESTIVAL,Juil.,BEN HARPER & THE INNOCENT CRIMINALS,Nyon,2006.0
18.0,PALEO FESTIVAL,Juil.,MOTION TRIO,Nyon,2006.0
18.0,PALEO FESTIVAL,Juil.,MAXIME LE FORESTIER,Nyon,2006.0
18.0,PALEO FESTIVAL,Juil.,KATERINE (PHILIPPE KATERINE),Nyon,2006.0
18.0,PALEO FESTIVAL,Juil.,RHESUS,Nyon,2006.0
18.0,PALEO FESTIVAL,Juil.,CELYANE,Nyon,2006.0
18.0,PALEO FESTIVAL,Juil.,PIXIES,Nyon,2006.0
19.0,PALEO FESTIVAL,Juil.,ZIGGY MARLEY,Nyon,2006.0
19.0,PALEO FESTIVAL,Juil.,GOLDFRAPP,Nyon,2006.0
19.0,PALEO FESTIVAL,Juil.,DUB INC,Nyon,2006.0
19.0,PALEO FESTIVAL,Juil.,ZENZILE,Nyon,2006.0
19.0,PALEO FESTIVAL,Juil.,THE DANDY WARHOLS,Nyon,2006.0
19.0,PALEO FESTIVAL,Juil.,MOTION TRIO,Nyon,2006.0
19.0,PALEO FESTIVAL,Juil.,3 GUYS NEVER IN,Nyon,2006.0
19.0,PALEO FESTIVAL,Juil.,HIGH TONE,Nyon,2006.0
19.0,PALEO FESTIVAL,Juil.,GOGOL BORDELLO,Nyon,2006.0
19.0,PALEO FESTIVAL,Juil.,DEPECHE MODE,Nyon,2006.0
19.0,PALEO FESTIVAL,Juil.,THE SPINTO BAND,Nyon,2006.0
19.0,PALEO FESTIVAL,Juil.,ANAIS,Nyon,2006.0
19.0,PALEO FESTIVAL,Juil.,KOCANI ORKESTAR,Nyon,2006.0
20.0,PALEO FESTIVAL,Juil.,THE LORDS OF ALTAMONT,Nyon,2006.0
20.0,PALEO FESTIVAL,Juil.,LES WAMPAS,Nyon,2006.0
20.0,PALEO FESTIVAL,Juil.,HUSHPUPPIES,Nyon,2006.0
20.0,PALEO FESTIVAL,Juil.,THE KOOKS,Nyon,2006.0
20.0,PALEO FESTIVAL,Juil.,ESMA REDZEPOVA,Nyon,2006.0
20.0,PALEO FESTIVAL,Juil.,ROMANO DROM,Nyon,2006.0
20.0,PALEO FESTIVAL,Juil.,THE SPINTO BAND,Nyon,2006.0
20.0,PALEO FESTIVAL,Juil.,CHARLOTTE PARFOIS / PEUT-ETRE,Nyon,2006.0
20.0,PALEO FESTIVAL,Juil.,LOUISE ATTAQUE,Nyon,2006.0
20.0,PALEO FESTIVAL,Juil.,LES COWBOYS FRINGANTS,Nyon,2006.0
20.0,PALEO FESTIVAL,Juil.,GORAN BREGOVIC,Nyon,2006.0
20.0,PALEO FESTIVAL,Juil.,SHANTEL & BUCOVINA CLUB ORKESTAR,Nyon,2006.0
20.0,PALEO FESTIVAL,Juil.,THE WHO,Nyon,2006.0
20.0,PALEO FESTIVAL,Juil.,DA SILVA,Nyon,2006.0
20.0,PALEO FESTIVAL,Juil.,LULUXPO,Nyon,2006.0
21.0,PALEO FESTIVAL,Juil.,TRACY CHAPMAN,Nyon,2006.0
21.0,PALEO FESTIVAL,Juil.,FANFARE SAVALE,Nyon,2006.0
21.0,PALEO FESTIVAL,Juil.,CHAMPION,Nyon,2006.0
21.0,PALEO FESTIVAL,Juil.,THE RAKES,Nyon,2006.0
21.0,PALEO FESTIVAL,Juil.,AMADOU ET MARIAM,Nyon,2006.0
21.0,PALEO FESTIVAL,Juil.,WILLIAM WHITE,Nyon,2006.0
21.0,PALEO FESTIVAL,Juil.,SHANTEL & BUCOVINA CLUB ORKESTAR,Nyon,2006.0
21.0,PALEO FESTIVAL,Juil.,WARSAW VILLAGE BAND,Nyon,2006.0
21.0,PALEO FESTIVAL,Juil.,HELL'S KITCHEN,Nyon,2006.0
21.0,PALEO FESTIVAL,Juil.,EDITORS,Nyon,2006.0
21.0,PALEO FESTIVAL,Juil.,CALI,Nyon,2006.0
21.0,PALEO FESTIVAL,Juil.,THE INFADELS,Nyon,2006.0
21.0,PALEO FESTIVAL,Juil.,WE ARE SCIENTISTS,Nyon,2006.0
21.0,PALEO FESTIVAL,Juil.,JACK THE RIPPER,Nyon,2006.0
22.0,PALEO FESTIVAL,Juil.,HATEFUL MONDAY,Nyon,2006.0
22.0,PALEO FESTIVAL,Juil.,BOBAN I MARKO MARKOVIC ORKESTAR,Nyon,2006.0
22.0,PALEO FESTIVAL,Juil.,BALKAN BEAT BOX (BBB),Nyon,2006.0
22.0,PALEO FESTIVAL,Juil.,GRAND CORPS MALADE,Nyon,2006.0
22.0,PALEO FESTIVAL,Juil.,PLACEBO,Nyon,2006.0
22.0,PALEO FESTIVAL,Juil.,ELKEE,Nyon,2006.0
22.0,PALEO FESTIVAL,Juil.,KILL THE YOUNG,Nyon,2006.0
22.0,PALEO FESTIVAL,Juil.,DIAM'S,Nyon,2006.0
22.0,PALEO FESTIVAL,Juil.,BENABAR,Nyon,2006.0
22.0,PALEO FESTIVAL,Juil.,PSY4 DE LA RIME,Nyon,2006.0
22.0,PALEO FESTIVAL,Juil.,ARTHUR H,Nyon,2006.0
22.0,PALEO FESTIVAL,Juil.,FEEDER,Nyon,2006.0
22.0,PALEO FESTIVAL,Juil.,OLIVIA RUIZ,Nyon,2006.0
22.0,PALEO FESTIVAL,Juil.,ZEBRA (Antoine),Nyon,2006.0
23.0,PALEO FESTIVAL,Juil.,MXD,Nyon,2006.0
